"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2021","0.1897","0.1903","0.1942","0.1811","199.85K","-0.31%"
"Jun 05, 2021","0.1903","0.1817","0.1921","0.1786","175.73K","4.41%"
"Jun 04, 2021","0.1823","0.1979","0.1983","0.1807","148.29K","-7.87%"
"Jun 03, 2021","0.1979","0.1938","0.2067","0.1924","210.22K","2.11%"
"Jun 02, 2021","0.1938","0.1969","0.1996","0.1912","129.12K","-1.59%"
"Jun 01, 2021","0.1969","0.1948","0.1989","0.1825","259.38K","1.18%"
"May 31, 2021","0.1946","0.1772","0.1967","0.1736","196.25K","9.83%"
"May 30, 2021","0.1772","0.1731","0.1904","0.1688","268.65K","2.35%"
"May 29, 2021","0.1731","0.1751","0.1903","0.1717","242.74K","-1.22%"
"May 28, 2021","0.1753","0.1885","0.1885","0.1710","182.82K","-7.03%"
"May 27, 2021","0.1885","0.1866","0.1992","0.1765","196.43K","1.03%"
"May 26, 2021","0.1866","0.1863","0.1978","0.1703","401.97K","0.16%"
"May 25, 2021","0.1863","0.2098","0.2137","0.1661","679.35K","-11.20%"
"May 24, 2021","0.2098","0.1524","0.2099","0.1510","363.17K","37.61%"
"May 23, 2021","0.1524","0.1767","0.1801","0.1524","596.89K","-13.73%"
"May 22, 2021","0.1767","0.1785","0.1902","0.1756","923.42K","-1.01%"
"May 21, 2021","0.1785","0.2019","0.2287","0.1757","429.09K","-11.57%"
"May 20, 2021","0.2019","0.2003","0.2231","0.1861","350.32K","0.77%"
"May 19, 2021","0.2003","0.2654","0.2677","0.1882","1.10M","-24.53%"
"May 18, 2021","0.2654","0.2646","0.2813","0.2572","464.11K","0.31%"
"May 17, 2021","0.2646","0.2689","0.2826","0.2517","351.59K","-1.61%"
"May 16, 2021","0.2689","0.2804","0.3196","0.2467","512.61K","-4.08%"
"May 15, 2021","0.2804","0.3259","0.3334","0.2402","909.80K","-13.97%"
"May 14, 2021","0.3259","0.3307","0.3349","0.3105","220.62K","-1.45%"
"May 13, 2021","0.3307","0.3852","0.4122","0.2816","962.65K","-14.16%"
"May 12, 2021","0.3852","0.3942","0.4261","0.3756","408.00K","-2.28%"
"May 11, 2021","0.3942","0.3923","0.3972","0.3701","268.84K","0.50%"
"May 10, 2021","0.3923","0.3808","0.4069","0.3797","237.80K","3.00%"
"May 09, 2021","0.3808","0.3928","0.4031","0.3779","405.40K","-3.05%"
"May 08, 2021","0.3928","0.3860","0.4100","0.3818","270.61K","1.76%"
"May 07, 2021","0.3860","0.4030","0.4424","0.3858","294.66K","-4.25%"
"May 06, 2021","0.4032","0.4101","0.4493","0.3822","544.20K","-1.69%"
"May 05, 2021","0.4101","0.3724","0.4116","0.3724","252.27K","10.02%"
"May 04, 2021","0.3727","0.3724","0.3995","0.3674","329.57K","0.10%"
"May 03, 2021","0.3724","0.3849","0.4124","0.3722","271.26K","-3.25%"
"May 02, 2021","0.3849","0.3938","0.4034","0.3725","184.72K","-2.28%"
"May 01, 2021","0.3938","0.4041","0.4172","0.3828","130.93K","-2.54%"
"Apr 30, 2021","0.4041","0.3783","0.4054","0.3730","180.97K","6.83%"
"Apr 29, 2021","0.3783","0.3791","0.4015","0.3661","238.89K","-0.13%"
"Apr 28, 2021","0.3787","0.3755","0.4013","0.3626","266.51K","0.87%"
"Apr 27, 2021","0.3755","0.3967","0.4083","0.3710","264.80K","-5.36%"
"Apr 26, 2021","0.3967","0.3558","0.3990","0.3558","194.67K","11.49%"
"Apr 25, 2021","0.3558","0.3882","0.4004","0.3453","165.15K","-8.25%"
"Apr 24, 2021","0.3879","0.3963","0.4061","0.3677","98.33K","-2.12%"
"Apr 23, 2021","0.3963","0.4586","0.4592","0.3513","602.09K","-13.59%"
"Apr 22, 2021","0.4586","0.4393","0.4758","0.4192","379.20K","4.38%"
"Apr 21, 2021","0.4393","0.3981","0.4648","0.3910","490.18K","10.42%"
"Apr 20, 2021","0.3979","0.3741","0.4110","0.3507","325.83K","6.35%"
"Apr 19, 2021","0.3741","0.4111","0.4221","0.3523","386.13K","-8.97%"
"Apr 18, 2021","0.4110","0.4405","0.4409","0.3742","558.09K","-6.71%"
"Apr 17, 2021","0.4405","0.4652","0.4852","0.4405","283.48K","-5.30%"
"Apr 16, 2021","0.4652","0.4484","0.4678","0.4087","527.46K","3.73%"
"Apr 15, 2021","0.4484","0.4075","0.4484","0.3930","343.09K","10.04%"
"Apr 14, 2021","0.4075","0.4166","0.4270","0.3853","626.09K","-2.19%"
"Apr 13, 2021","0.4166","0.3911","0.4408","0.3855","275.55K","6.53%"
"Apr 12, 2021","0.3911","0.4181","0.4421","0.3629","291.59K","-6.47%"
"Apr 11, 2021","0.4181","0.4378","0.4519","0.4131","170.88K","-4.49%"
"Apr 10, 2021","0.4378","0.4489","0.4823","0.4109","213.92K","-2.47%"
"Apr 09, 2021","0.4489","0.4299","0.4588","0.4213","149.67K","4.41%"
"Apr 08, 2021","0.4299","0.3887","0.4594","0.3664","194.91K","10.59%"
"Apr 07, 2021","0.3887","0.4497","0.4803","0.3646","430.86K","-13.55%"
"Apr 06, 2021","0.4497","0.4395","0.4538","0.3894","276.37K","2.32%"
"Apr 05, 2021","0.4395","0.4472","0.4592","0.3798","510.26K","-1.74%"
"Apr 04, 2021","0.4472","0.4600","0.4721","0.4428","115.05K","-2.78%"
"Apr 03, 2021","0.4600","0.4800","0.4886","0.4477","154.62K","-4.17%"
"Apr 02, 2021","0.4800","0.5121","0.5160","0.4349","387.77K","-6.27%"
"Apr 01, 2021","0.5121","0.4670","0.5175","0.4538","504.95K","9.67%"
"Mar 31, 2021","0.4670","0.4349","0.4694","0.3968","542.93K","7.37%"
"Mar 30, 2021","0.4349","0.4062","0.4355","0.3904","433.63K","7.07%"
