"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2021","0.000135","0.000137","0.000144","0.000133","19.78M","-1.55%"
"Jan 02, 2021","0.000137","0.000130","0.000137","0.000130","10.49M","5.38%"
"Jan 01, 2021","0.000130","0.000131","0.000137","0.000125","13.99M","-1.14%"
"Dec 31, 2020","0.000131","0.000130","0.000134","0.000126","2.78M","1.07%"
"Dec 30, 2020","0.000130","0.000136","0.000140","0.000130","7.89M","-4.33%"
"Dec 29, 2020","0.000136","0.000128","0.000136","0.000125","6.73M","6.25%"
"Dec 28, 2020","0.000128","0.000130","0.000135","0.000128","6.89M","-1.59%"
"Dec 27, 2020","0.000130","0.000131","0.000141","0.000130","49.61M","-1.02%"
"Dec 26, 2020","0.000131","0.000127","0.000132","0.000126","15.52M","3.53%"
"Dec 25, 2020","0.000127","0.000133","0.000135","0.000126","16.53M","-4.23%"
"Dec 24, 2020","0.000133","0.000123","0.000133","0.000123","21.41M","7.75%"
"Dec 23, 2020","0.000123","0.000139","0.000139","0.000123","11.13M","-11.63%"
"Dec 22, 2020","0.000139","0.000138","0.000139","0.000130","2.40M","0.53%"
"Dec 21, 2020","0.000138","0.000143","0.000146","0.000131","11.48M","-3.18%"
"Dec 20, 2020","0.000143","0.000146","0.000146","0.000141","9.11M","-2.38%"
"Dec 19, 2020","0.000146","0.000143","0.000147","0.000140","3.69M","2.44%"
"Dec 18, 2020","0.000143","0.000141","0.000149","0.000140","8.50M","1.27%"
"Dec 17, 2020","0.000141","0.000138","0.000148","0.000138","19.78M","2.20%"
"Dec 16, 2020","0.000138","0.000137","0.000145","0.000134","20.28M","0.64%"
"Dec 15, 2020","0.000137","0.000132","0.000139","0.000128","23.87M","4.01%"
"Dec 14, 2020","0.000132","0.000142","0.000145","0.000132","3.69M","-7.04%"
"Dec 13, 2020","0.000142","0.000143","0.000148","0.000138","6.32M","-0.75%"
"Dec 12, 2020","0.000143","0.000150","0.000165","0.000142","20.90M","-4.61%"
"Dec 11, 2020","0.000150","0.000140","0.000150","0.000137","25.79M","6.86%"
"Dec 10, 2020","0.000140","0.000148","0.000148","0.000138","4.90M","-5.16%"
"Dec 09, 2020","0.000148","0.000145","0.000156","0.000142","6.64M","1.78%"
"Dec 08, 2020","0.000145","0.000152","0.000152","0.000145","8.43M","-4.32%"
"Dec 07, 2020","0.000152","0.000154","0.000157","0.000147","6.10M","-1.57%"
"Dec 06, 2020","0.000154","0.000152","0.000154","0.000152","1.93M","1.59%"
"Dec 05, 2020","0.000152","0.000146","0.000158","0.000146","5.33M","4.11%"
"Dec 04, 2020","0.000146","0.000149","0.000150","0.000146","4.48M","-2.01%"
"Dec 03, 2020","0.000149","0.000148","0.000156","0.000147","9.25M","0.74%"
"Dec 02, 2020","0.000148","0.000154","0.000161","0.000148","18.78M","-3.90%"
"Dec 01, 2020","0.000154","0.000165","0.000168","0.000154","12.51M","-6.73%"
"Nov 30, 2020","0.000165","0.000164","0.000173","0.000161","11.23M","0.78%"
"Nov 29, 2020","0.000164","0.000165","0.000173","0.000163","8.55M","-0.78%"
"Nov 28, 2020","0.000165","0.000164","0.000169","0.000159","13.60M","0.53%"
"Nov 27, 2020","0.000164","0.000146","0.000164","0.000138","10.36M","12.39%"
"Nov 26, 2020","0.000146","0.000171","0.000179","0.000133","47.16M","-14.63%"
"Nov 25, 2020","0.000171","0.000157","0.000184","0.000157","114.31M","8.91%"
"Nov 24, 2020","0.000157","0.000143","0.000173","0.000137","135.72M","10.19%"
"Nov 23, 2020","0.000143","0.000154","0.000154","0.000141","40.27M","-7.34%"
"Nov 22, 2020","0.000154","0.000147","0.000154","0.000137","16.93M","4.36%"
