"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 02, 2021","0.13153","0.12812","0.13154","0.12326","76.03M","2.66%"
"Jul 01, 2021","0.12812","0.13477","0.13616","0.12402","112.14M","-4.90%"
"Jun 30, 2021","0.13471","0.12759","0.13471","0.11925","137.06M","5.58%"
"Jun 29, 2021","0.12759","0.11680","0.13496","0.11643","122.47M","9.23%"
"Jun 28, 2021","0.11680","0.11296","0.11793","0.11038","78.36M","3.40%"
"Jun 27, 2021","0.11296","0.10805","0.11296","0.10546","85.10M","4.55%"
"Jun 26, 2021","0.10805","0.10553","0.10998","0.10170","134.64M","2.22%"
"Jun 25, 2021","0.10570","0.11694","0.11966","0.10514","142.16M","-9.61%"
"Jun 24, 2021","0.11694","0.11266","0.11821","0.10594","105.25M","3.76%"
"Jun 23, 2021","0.11270","0.09604","0.11727","0.09148","183.20M","17.35%"
"Jun 22, 2021","0.09604","0.10667","0.11163","0.08542","242.25M","-10.03%"
"Jun 21, 2021","0.10674","0.14216","0.14348","0.10645","178.81M","-24.92%"
"Jun 20, 2021","0.14216","0.14705","0.14753","0.13279","82.34M","-3.32%"
"Jun 19, 2021","0.14705","0.15186","0.15298","0.14702","71.37M","-3.16%"
"Jun 18, 2021","0.15186","0.16244","0.16312","0.14698","79.26M","-6.51%"
"Jun 17, 2021","0.16244","0.16470","0.17010","0.15898","64.30M","-1.37%"
"Jun 16, 2021","0.16470","0.17617","0.17617","0.16331","83.13M","-6.51%"
"Jun 15, 2021","0.17617","0.17337","0.18076","0.16885","81.90M","1.58%"
"Jun 14, 2021","0.17342","0.16536","0.17384","0.16252","74.59M","4.88%"
"Jun 13, 2021","0.16536","0.15669","0.16743","0.15363","76.65M","5.53%"
"Jun 12, 2021","0.15669","0.16416","0.16420","0.15285","97.87M","-4.48%"
"Jun 11, 2021","0.16404","0.16995","0.17338","0.16218","90.18M","-3.46%"
"Jun 10, 2021","0.16993","0.17420","0.17731","0.16610","106.83M","-2.45%"
"Jun 09, 2021","0.17420","0.16451","0.17548","0.15795","123.67M","5.85%"
"Jun 08, 2021","0.16457","0.17127","0.17291","0.15401","129.26M","-3.91%"
"Jun 07, 2021","0.17127","0.18752","0.19259","0.16955","100.22M","-8.68%"
"Jun 06, 2021","0.18755","0.18068","0.18986","0.17950","80.16M","3.80%"
"Jun 05, 2021","0.18068","0.18753","0.19488","0.17635","119.70M","-3.68%"
"Jun 04, 2021","0.18759","0.20606","0.20705","0.17911","137.35M","-8.70%"
"Jun 03, 2021","0.20547","0.19493","0.20689","0.19129","78.38M","5.41%"
"Jun 02, 2021","0.19493","0.18858","0.19740","0.18404","72.83M","3.36%"
"Jun 01, 2021","0.18859","0.19517","0.19668","0.18116","121.88M","-3.34%"
"May 31, 2021","0.19511","0.18185","0.19616","0.17211","121.02M","7.29%"
"May 30, 2021","0.18185","0.17554","0.18672","0.16644","115.70M","3.60%"
"May 29, 2021","0.17554","0.18042","0.18880","0.16878","163.30M","-2.70%"
"May 28, 2021","0.18042","0.20406","0.20743","0.17395","198.99M","-11.20%"
"May 27, 2021","0.20318","0.21403","0.21759","0.19519","148.27M","-5.07%"
"May 26, 2021","0.21403","0.18864","0.21428","0.18542","156.37M","13.44%"
"May 25, 2021","0.18867","0.19178","0.19690","0.17004","159.58M","-1.52%"
"May 24, 2021","0.19158","0.16236","0.19192","0.15592","175.18M","18.00%"
"May 23, 2021","0.16236","0.19322","0.19824","0.13660","199.90M","-15.91%"
"May 22, 2021","0.19309","0.20273","0.21570","0.18298","165.73M","-4.76%"
"May 21, 2021","0.20273","0.22319","0.23838","0.17873","183.36M","-9.17%"
"May 20, 2021","0.22319","0.19160","0.23375","0.17123","210.24M","16.25%"
"May 19, 2021","0.19199","0.28830","0.29153","0.14982","290.86M","-33.43%"
"May 18, 2021","0.28839","0.27526","0.29248","0.27281","104.47M","4.77%"
"May 17, 2021","0.27526","0.29923","0.29923","0.25855","134.28M","-8.01%"
"May 16, 2021","0.29923","0.29708","0.32627","0.28182","109.64M","0.72%"
"May 15, 2021","0.29708","0.31935","0.32464","0.29599","104.60M","-6.97%"
"May 14, 2021","0.31935","0.30916","0.32837","0.30393","94.63M","3.28%"
"May 13, 2021","0.30921","0.30240","0.32413","0.28169","198.81M","2.25%"
"May 12, 2021","0.30240","0.35904","0.37030","0.28992","127.64M","-15.75%"
"May 11, 2021","0.35894","0.33353","0.36331","0.32208","146.66M","7.62%"
"May 10, 2021","0.33353","0.37635","0.38634","0.31489","156.81M","-11.38%"
"May 09, 2021","0.37635","0.38089","0.39385","0.35010","106.34M","-1.19%"
"May 08, 2021","0.38089","0.39749","0.40501","0.37773","118.71M","-4.25%"
"May 07, 2021","0.39778","0.38760","0.43007","0.35995","259.11M","2.63%"
"May 06, 2021","0.38760","0.36768","0.39693","0.35769","259.63M","5.42%"
"May 05, 2021","0.36768","0.31817","0.37925","0.30918","182.00M","15.56%"
"May 04, 2021","0.31817","0.34705","0.34705","0.30952","129.55M","-8.37%"
"May 03, 2021","0.34723","0.34057","0.35731","0.33979","88.08M","1.94%"
"May 02, 2021","0.34063","0.35126","0.35148","0.33036","76.02M","-3.03%"
"May 01, 2021","0.35126","0.35249","0.35317","0.33467","67.40M","-0.35%"
"Apr 30, 2021","0.35249","0.33496","0.35736","0.32627","82.38M","5.27%"
"Apr 29, 2021","0.33483","0.33343","0.34796","0.32098","119.75M","0.48%"
"Apr 28, 2021","0.33324","0.34721","0.35930","0.30882","137.42M","-4.02%"
"Apr 27, 2021","0.34721","0.31453","0.35160","0.30788","124.56M","10.39%"
"Apr 26, 2021","0.31453","0.26986","0.31571","0.26703","128.06M","16.67%"
"Apr 25, 2021","0.26959","0.26981","0.29893","0.25078","129.11M","-0.08%"
"Apr 24, 2021","0.26981","0.28853","0.29277","0.26308","171.78M","-6.49%"
"Apr 23, 2021","0.28853","0.29859","0.30345","0.24417","303.47M","-3.43%"
"Apr 22, 2021","0.29878","0.35662","0.36383","0.29864","139.28M","-16.20%"
"Apr 21, 2021","0.35656","0.37201","0.38273","0.35400","113.40M","-4.15%"
"Apr 20, 2021","0.37201","0.37667","0.38433","0.34025","146.49M","-1.24%"
"Apr 19, 2021","0.37667","0.40419","0.41509","0.36806","155.31M","-6.81%"
"Apr 18, 2021","0.40419","0.47119","0.47318","0.35003","241.31M","-14.22%"
"Apr 17, 2021","0.47119","0.45624","0.52536","0.43529","217.05M","3.28%"
"Apr 16, 2021","0.45624","0.43770","0.46016","0.39890","144.80M","4.24%"
"Apr 15, 2021","0.43770","0.41789","0.44514","0.41013","90.12M","4.74%"
