"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2019","57.84","60.30","66.85","56.88","114.34K","-4.12%"
"Jan 02, 2019","60.32","58.75","65.01","58.32","141.91K","2.68%"
"Jan 01, 2019","58.75","55.65","61.71","55.65","149.72K","5.58%"
"Dec 31, 2018","55.65","59.03","66.36","55.59","150.31K","-5.77%"
"Dec 30, 2018","59.05","58.71","67.67","58.48","121.68K","0.61%"
"Dec 29, 2018","58.69","61.84","70.68","58.36","140.96K","-5.10%"
"Dec 28, 2018","61.84","55.30","62.54","55.30","111.47K","11.93%"
"Dec 27, 2018","55.25","60.30","66.55","54.90","133.09K","-8.37%"
"Dec 26, 2018","60.30","60.58","70.18","58.09","162.21K","-0.45%"
"Dec 25, 2018","60.57","67.68","71.83","59.23","132.20K","-10.51%"
"Dec 24, 2018","67.68","64.63","76.33","64.63","210.36K","4.71%"
"Dec 23, 2018","64.63","63.02","72.06","63.02","148.23K","2.56%"
"Dec 22, 2018","63.02","61.44","68.61","60.13","141.12K","2.58%"
"Dec 21, 2018","61.43","65.59","66.63","59.81","172.36K","-6.30%"
"Dec 20, 2018","65.56","56.73","66.59","56.72","202.31K","15.52%"
"Dec 19, 2018","56.75","58.31","64.35","55.97","257.08K","-2.65%"
"Dec 18, 2018","58.30","56.47","61.39","54.18","194.74K","3.24%"
"Dec 17, 2018","56.47","51.24","57.89","51.24","200.04K","10.17%"
"Dec 16, 2018","51.26","49.93","57.75","49.89","195.45K","2.58%"
"Dec 15, 2018","49.97","49.40","55.76","48.62","181.92K","1.16%"
"Dec 14, 2018","49.39","51.89","56.75","48.85","189.14K","-4.81%"
"Dec 13, 2018","51.89","55.34","60.31","50.95","194.64K","-6.21%"
"Dec 12, 2018","55.33","59.44","60.88","54.96","179.32K","1.78%"
"Dec 11, 2018","54.36","56.28","62.48","53.24","153.58K","-3.44%"
"Dec 10, 2018","56.29","60.60","68.13","55.52","153.98K","-7.11%"
"Dec 09, 2018","60.60","57.10","64.93","57.08","135.72K","6.14%"
"Dec 08, 2018","57.10","59.76","66.67","53.90","194.37K","-4.45%"
"Dec 07, 2018","59.76","58.64","63.25","50.47","207.51K","1.90%"
"Dec 06, 2018","58.64","66.70","68.70","58.23","201.32K","-12.08%"
"Dec 05, 2018","66.70","75.42","82.28","66.18","193.10K","-11.55%"
"Dec 04, 2018","75.41","71.71","79.31","70.47","131.55K","5.19%"
"Dec 03, 2018","71.69","79.68","86.00","69.52","156.19K","-10.03%"
"Dec 02, 2018","79.68","80.44","88.01","77.36","142.75K","-0.94%"
"Dec 01, 2018","80.44","81.31","85.66","78.50","147.33K","-1.07%"
"Nov 30, 2018","81.31","88.44","94.09","77.21","215.32K","-8.06%"
"Nov 29, 2018","88.44","80.26","95.65","79.41","260.89K","10.25%"
"Nov 28, 2018","80.22","74.08","85.19","74.08","207.49K","8.28%"
"Nov 27, 2018","74.08","67.50","75.02","64.55","154.07K","9.88%"
"Nov 26, 2018","67.42","71.36","79.70","62.92","198.80K","-5.52%"
"Nov 25, 2018","71.36","68.43","74.80","61.60","184.57K","4.28%"
"Nov 24, 2018","68.43","78.65","81.27","65.93","181.30K","-12.99%"
"Nov 23, 2018","78.65","78.41","86.29","75.86","129.99K","0.30%"
"Nov 22, 2018","78.42","86.53","94.41","78.33","123.39K","-9.29%"
"Nov 21, 2018","86.45","91.96","97.66","82.52","124.02K","-6.00%"
"Nov 20, 2018","91.96","102.82","105.79","85.40","155.69K","-10.61%"
"Nov 19, 2018","102.88","114.83","114.87","97.52","143.53K","-10.40%"
"Nov 18, 2018","114.82","113.22","118.12","110.87","141.15K","1.41%"
"Nov 17, 2018","113.22","111.67","113.38","107.03","128.13K","1.39%"
"Nov 16, 2018","111.67","113.21","114.26","108.31","105.01K","-1.36%"
"Nov 15, 2018","113.21","114.38","116.21","102.03","129.33K","-0.69%"
"Nov 14, 2018","114.00","129.84","132.33","108.50","175.57K","-12.23%"
